1.0,0.06279069930315018
2.0,0.1253339946269989
3.0,0.18738199770450592
4.0,0.24868999421596527
5.0,0.30901798605918884
6.0,0.36812499165534973
7.0,0.4257799983024597
8.0,0.48175498843193054
9.0,0.5358279943466187
10.0,0.5877860188484192
11.0,0.6374250054359436
12.0,0.684548020362854
13.0,0.7289699912071228
14.0,0.7705150246620178
15.0,0.8090180158615112
16.0,0.8443289995193481
17.0,0.876308023929596
18.0,0.9048280119895935
19.0,0.929777979850769
20.0,0.9510570168495178
21.0,0.9685840010643005
22.0,0.9822880029678345
23.0,0.9921150207519531
24.0,0.9980270266532898
25.0,1.0
26.0,0.9980260133743286
27.0,0.9921140074729919
28.0,0.9822859764099121
29.0,0.9685819745063782
30.0,0.9510549902915955
31.0,0.9297749996185303
32.0,0.90482497215271
33.0,0.8763039708137512
34.0,0.8443250060081482
35.0,0.8090140223503113
36.0,0.7705100178718567
37.0,0.7289649844169617
38.0,0.6845430135726929
39.0,0.6374199986457825
40.0,0.5877799987792969
41.0,0.5358219742774963
42.0,0.4817480146884918
43.0,0.4257740080356598
44.0,0.3681190013885498
45.0,0.3090110123157501
46.0,0.24868300557136536
47.0,0.1873749941587448
48.0,0.1253259927034378
49.0,0.06278330087661743
50.0,-7.346409802266862E-6
51.0,-0.06279800087213516
52.0,-0.12534099817276
53.0,-0.18738900125026703
54.0,-0.24869799613952637
55.0,-0.30902498960494995
56.0,-0.36813199520111084
57.0,-0.4257870018482208
58.0,-0.48176100850105286
59.0,-0.535834014415741
60.0,-0.5877919793128967
61.0,-0.6374310255050659
62.0,-0.6845539808273315
63.0,-0.7289749979972839
64.0,-0.7705190181732178
65.0,-0.8090230226516724
66.0,-0.8443329930305481
67.0,-0.8763110041618347
68.0,-0.9048309922218323
69.0,-0.9297800064086914
70.0,-0.9510599970817566
71.0,-0.9685860276222229
72.0,-0.9822890162467957
73.0,-0.9921159744262695
74.0,-0.9980270266532898
75.0,-1.0
76.0,-0.9980260133743286
77.0,-0.9921129941940308
78.0,-0.9822850227355957
79.0,-0.9685800075531006
80.0,-0.9510530233383179
81.0,-0.9297720193862915
82.0,-0.9048219919204712
83.0,-0.8763009905815125
84.0,-0.8443210124969482
85.0,-0.8090100288391113
86.0,-0.7705050110816956
87.0,-0.7289599776268005
88.0,-0.6845380067825317
89.0,-0.6374139785766602
